text,label
I received a poor grade on a midterm even though I got all the right answers and knew the material. I went to the TA to try to raise my grade and he wouldn't do it.,anger
 Haven't you heard that he is in prison ? ,neutral
Pretty ! Say beautiful rather . Can you imagine any thing nearer perfect beauty than she altogether-face and figure ? ,joy
 I had meetings back to back all morning . And phone rang off the hook from the minute I walked into the office . ,sadness
I had a cousin whom I loved so much. Unfortunately she passed away suddenly and one time I had a dream in which I was talking to her yet she is dead.,fear
" I have done a lot of reading comprehension exercises , and I also spend much time in memorizing English words . ",sadness
"When your back from a busy day, didnt get to watch the match and than realize I hope I recorded  :| ",fear
" Apparently Skipper landed , felt extremely pleased with himself and threw an enormous buck with a twist in it . ",joy
Anger with boyfriend's best friend for alienating me and blaming me for personality changes in my boyfriend and changes in my boyfriend's attitude to him and his obvious egoistical attitude himself in doing so. I also lost one of my best friends - his girlfriend.,anger
When I saw a few people beating a man who seemed to be a stranger.,anger
 I would like to compliment you on your diligence . ,joy
"Mr Hamilton said : ` I am deeply concerned at what you have told me and I shall ask for immediate steps to be taken for normal decencies to be observed . "" ",fear
 You can say that again ! It's much more modern than people imagine . Where are you from ? ,neutral
I remember being sad whe my aunt's child died (2 days old).,sadness
 See you . ,anger
 I said it's a lovely day . Why don't we go for a walk ? ,neutral
I was told that a friend of mine was going to Mexico for good.,sadness
I was brave enough ta b born in da world none,fear
 What is it ? ,neutral
My sister lost one of her twin sons (my first nephews) and then the older one died a week later.,sadness
 When ? ,neutral
" Yes , The SARS epidemic is not under effective control yet . So I'd better not risk it . ",neutral
What would you be doing right now if you wasn't afraid... Don't let stop you!!!!,fear
When I learnt that my younger sister had been expelled from secondary school because she was pregnant.  That was the second time that this happened in the family - the first time it had been my elder sister.,anger
I can't stand being with you any more . I'm sick of your drinking . ,anger
"When I had gone for a boxing tournament which ended at 2 o'clock in the morning.  I was alone on my way back, and I could hear the barking of the dogs, the nocturnal animals and the sound of my     own footsteps.  There had been a rumour  circulating that there were ghosts in that area.",fear
 And later ? ,neutral
 Hello ? Can you help me ? My computer ! Oh man ... ,fear
"When my friends left without waiting for me, after we had arranged to go out together.",anger
When I woke up after a nightmare.,sadness
I am afraid of my academic results as I will face several problems.  I am scared of my limitations and the unlimited problems and I do not know how to cope with them.,fear
" The heating controls don't work anymore , so it always feels like it's about 100 degrees in the car — even in the summer ! ",anger
"When I got an unexpected letter from  a guy, who had been my school mate.",joy
 I really wish I hadn ’ t done it . ,sadness
When I knew about my sister's in law finacial situation and what she was facing.,sadness
My girlfriend left the house in which we lived together a few months ago. This made me very sad.,sadness
"OK , Hello ! ",neutral
I once was accused of falling in love with someone's girlfriend which was not true because the girl was just a friend of mine.,anger
"Finding out that China is poor, so we cannot have good reference books.",sadness
These days he is quite happy travelling by trolley . ,joy
" All right , I will explain it to you later on . Now scram . ",neutral
 Of course . ,neutral
"Squeezed like despondent sardines , they looked as if they were huddling for warmth . ",sadness
"My boyfriend suffered form ill health for some months, this week the physician told him that he was restored to health.",joy
"Hey , Cindy , I ’ m so sorry about yesterday . I shouldn ’ t have yelled at you in front of everyone . ",sadness
Ahhhh!!! I'm worried about the dentist why did I put it off so long!! ,fear
 Nah ! This is boring ! I ’ m gonna go play Killer Zombies on my PlayStation ! ,sadness
I felt extreme joy the day I was baptized. I was one with God.,joy
 I agree . Are there any commercials on the TV ? ,neutral
I was happy that I was having my own baby but sometimes I used to cry for nothing and I was easily upset . ,joy
"not afraid of tomorrow, for I have seen yesterday and I love today #less",fear
